day,interest_tag,N Rows
3586550400,ruby-on-rails,2
3586550400,scrum,1
3586550400,security,1
3586550400,security-fundamentals,3
3586550400,selenium,1
3586550400,server-infrastructure,2
3586550400,sharepoint,1
3586550400,software-abstractions,2
3586550400,software-development-process,1
3586550400,software-engineering,1
3586550400,software-maintenance,1
3586550400,software-practices,1
3586550400,solid,1
3586550400,solid-principles,1
3586550400,sprig,2
3586550400,spring,2
3586550400,spring-mvc,2
3586550400,sql,8
3586550400,sql-server,4
3586550400,ssis,4
3586550400,storage,1
3586550400,sublime,1
3586550400,sugar-crm,1
3586550400,switching,1
3586550400,tdd,1
3586550400,technical-debt,1
3586550400,test-driven-development,1
3586550400,troubleshooting,1
3586550400,t-sql,2
3586550400,typescript,11
3586550400,ui,2
3586550400,ui-design,3
3586550400,unit-testing,3
3586550400,validation,1
3586550400,video-editing,1
3586550400,vim,1
3586550400,virtual-reality,1
3586550400,visual-c++,3
3586550400,visual-design,3
3586550400,visual-studio-code,1
3586550400,webapi,1
3586550400,webapi-ui,1
3586550400,web-components,1
3586550400,webmatrix,1
3586550400,website-security,2
3586550400,webstorm,1
3586550400,windows-10,1
3586550400,windows-azure,2
3586550400,wpf,1
3586550400,xamarin,1
3586550400,zbrush,1
3586636800,.net,5
3586636800,.net-debugging,2
3586636800,.net-distributed-systems,1
3586636800,3d-animation,4
3586636800,3d-dynamics,1
3586636800,3d-lighting,2
3586636800,3d-modeling,3
3586636800,3d-printing,1
3586636800,3d-rendering,2
3586636800,3d-rigging,2
3586636800,3d-scripting,1
3586636800,3d-sculpting,4
3586636800,3ds-max,1
3586636800,3d-texturing,2
3586636800,3d-uv-mapping,3
3586636800,3d-visualization,1
3586636800,ado.net,2
3586636800,adobe,3
3586636800,after-effects,1
3586636800,agile,2
3586636800,ajax,2
3586636800,akka.net,1
3586636800,algorithms,2
3586636800,android,1
3586636800,angular,6
3586636800,api-design,3
3586636800,app-deployment,2
3586636800,architecture,4
3586636800,arduino,2
3586636800,arnold,2
3586636800,asp.net,2
3586636800,asp.net-core,4
3586636800,asp.net-mvc,3
3586636800,async,2
3586636800,authorization,2
3586636800,automated-testing,3
3586636800,automation,4
3586636800,aws,2
3586636800,aws-databases,2
3586636800,azure,2
3586636800,azure-deployment,2
3586636800,azure-mobile-services,2
3586636800,big-data,3
3586636800,blender,1
3586636800,bootstrap,1
3586636800,boujou,1
3586636800,broadcast-motion-graphics,2
3586636800,business-analysis,1
3586636800,business-intelligence,1
3586636800,c#,7
3586636800,cassandra,2
3586636800,character-animation,1
3586636800,character-design,1
3586636800,character-modeling,2
3586636800,character-rigging,1
3586636800,character-sculpting,1
3586636800,cinema-4d,1
3586636800,cloud-computing,6
3586636800,code-first,2
3586636800,communication,1
3586636800,compositing,2
3586636800,comptia-security+,1
3586636800,concurrency,1
3586636800,configuration-management,1
3586636800,continuous-integration,3
3586636800,cross-platform,2
3586636800,cryptography,1
3586636800,css,2
3586636800,css3,2
3586636800,data-analysis,3
3586636800,database-administration,2
3586636800,database-design,2
3586636800,database-developer-tools,3
3586636800,data-science,3
3586636800,data-visualization,3
3586636800,data-warehousing,1
3586636800,debugging,2
3586636800,dependency-injection,3
3586636800,deployment,2
3586636800,design-and-art,1
3586636800,design-patterns,9
3586636800,developer-tools,3
3586636800,devops,7
3586636800,digital-forensics,2
3586636800,digital-painting,1
3586636800,distributed-systems,1
3586636800,distributed-systems-patterns,1
3586636800,distributed-version-control,2
3586636800,docker,3
3586636800,domain-driven-design,3
3586636800,dynamic-programming,2
3586636800,ef,2
3586636800,elasticsearch,2
3586636800,elixir,1
3586636800,endpoint-management,2
3586636800,entity-framework,2
3586636800,environment-lighting,2
3586636800,environment-modeling,2
3586636800,es6,2
3586636800,excel,1
3586636800,firebase,1
3586636800,fumefx,1
3586636800,functional-programming,2
3586636800,game-art,3
3586636800,game-design,2
3586636800,game-modeling,4
3586636800,game-texturing,2
3586636800,git,6
3586636800,graph-databases,1
3586636800,graphic-design,4
3586636800,groovy,1
3586636800,hadoop,3
3586636800,hard-surface-modeling,2
3586636800,hard-surface-sculpting,2
3586636800,hardware,1
3586636800,html,1
3586636800,html5,4
3586636800,http,5
3586636800,ice-cream-sandwich,1
3586636800,illustration,1
3586636800,illustrator,1
3586636800,image-editing,6
3586636800,information-architecture,2
3586636800,information-security,6
3586636800,ios,1
3586636800,ios7,1
3586636800,ios8,1
3586636800,it-fundamentals,2
3586636800,it-governance,1
3586636800,java,2
3586636800,javascript,7
3586636800,javascript-frameworks,7
3586636800,javascript-libraries,7
3586636800,jira,1
3586636800,jquery,1
3586636800,json,2
3586636800,junit,4
3586636800,justmock,4
3586636800,kanban,2
3586636800,leadership,1
3586636800,linq,1
3586636800,linux,1
3586636800,logging,2
3586636800,logparser,2
3586636800,machine-learning,2
3586636800,maintainable-code,3
3586636800,management,1
3586636800,marmoset-toolbag,1
3586636800,marvelous-designer,1
3586636800,math,1
3586636800,maya,1
3586636800,mental-ray,1
3586636800,messaging-collaboration,1
3586636800,microservices,5
3586636800,microsoft-azure,2
3586636800,mobile-design,5
3586636800,model-view-viewmodel,2
3586636800,mongodb,4
3586636800,motionbuilder,1
3586636800,motion-graphics,2
3586636800,msil,3
3586636800,mudbox,1
3586636800,mvc,3
3586636800,mvc2,3
3586636800,mvc3,3
3586636800,mvc4,3
3586636800,mvc5,3
3586636800,mvc4-ioc,3
3586636800,mvc-html-helpers,3
3586636800,mvc-scaffolding,3
3586636800,mvc-testing,3
3586636800,mvvm,2
3586636800,mysql,1
3586636800,network-infrastructure,2
3586636800,network-security,2
3586636800,nodejs,6
3586636800,nosql,4
3586636800,nuget,2
3586636800,object-oriented-programming,4
3586636800,object-relational-mapping,3
3586636800,oculus,1
3586636800,operating-systems,1
3586636800,orm,3
3586636800,owin,2
3586636800,penetration-testing,2
3586636800,performance,1
3586636800,performance-optimization,1
3586636800,photoshop,3
3586636800,pipeline,1
3586636800,postgresql,2
3586636800,professional-development,1
3586636800,project-management,1
3586636800,python,2
3586636800,querying,1
3586636800,quixel-suite,1
3586636800,rabbitmq,2
3586636800,raspberry-pi,2
3586636800,react.js,5
3586636800,reactive,1
3586636800,readable-code,3
3586636800,realflow,1
3586636800,redis,3
3586636800,renderman,1
3586636800,require-js,3
3586636800,requirements-gathering,1
3586636800,responsive-design,4
3586636800,rest,4
3586636800,restful-api,4
3586636800,rethinkdb,3
3586636800,r-framework,1
3586636800,scalability,3
3586636800,scaling,3
3586636800,search,2
3586636800,security,1
3586636800,security-auditing,2
3586636800,security-fundamentals,2
3586636800,selenium,1
3586636800,server-infrastructure,3
3586636800,signalr,2
3586636800,sketchbook,1
3586636800,soa,1
3586636800,social-media,2
3586636800,soft-skills,1
3586636800,software-practices,1
3586636800,solid,3
3586636800,solid-principles,3
3586636800,solidworks,1
3586636800,source-control,2
3586636800,sprig,2
3586636800,spring,2
3586636800,spring-mvc,2
3586636800,sql,4
3586636800,sqlite,1
3586636800,storage,1
3586636800,sublime,3
3586636800,substance-designer,2
3586636800,tdd,3
3586636800,test-driven-development,3
3586636800,testing,1
3586636800,tfs,2
3586636800,tfs-2010,2
3586636800,tfs-2012,2
3586636800,tfs-2013,2
3586636800,togaf,1
3586636800,topogun,1
3586636800,typescript,4
3586636800,ui-design,5
3586636800,uml,2
3586636800,unit-testing,4
3586636800,unreal-engine,1
3586636800,uv-mapping,3
3586636800,ux-design,3
3586636800,ux-design2,3
3586636800,validation,1
3586636800,video-editing,1
3586636800,vim,3
3586636800,virtualization,1
3586636800,virtual-reality,1
3586636800,visual-design,5
3586636800,visual-studio,2
3586636800,visual-studio-2010,2
3586636800,visual-studio-2012,2
3586636800,visual-studio-2013,2
3586636800,visual-studio-2015,2
3586636800,visual-studio-data-tools,2
3586636800,visual-studio-team-system,2
3586636800,vmware-vsphere,2
3586636800,vsphere,2
3586636800,webapi,3
3586636800,webapi-ui,3
3586636800,webmatrix,3
3586636800,website-security,3
3586636800,webstorm,3
3586636800,windows-azure,2
3586636800,windows-communication-foundation,2
3586636800,windows-debugging,2
3586636800,wordpress,1
3586636800,zbrush,2
3586723200,.net,11
3586723200,.net-distributed-systems,4
3586723200,2d-animation,4
3586723200,3d-animation,4
3586723200,3d-dynamics,1
3586723200,3d-lighting,5
3586723200,3d-modeling,3
3586723200,3d-printing,2
3586723200,3d-rendering,5
3586723200,3d-rigging,2
3586723200,3d-sculpting,3
3586723200,3ds-max,1
3586723200,3d-texturing,3
3586723200,3d-uv-mapping,1
3586723200,adobe,3
3586723200,after-effects,4
3586723200,agile,11
3586723200,ajax,1
3586723200,algorithms,3
3586723200,android,6
3586723200,angular,11
3586723200,animate,1
3586723200,animation,1
3586723200,api-design,3
3586723200,application-virtualization,1
3586723200,architecture,3
3586723200,arnold,2
3586723200,art-and-design,1
3586723200,asp.net,9
3586723200,asp.net-core,7
3586723200,asp.net-mvc,6
3586723200,async,2
3586723200,audio,1
3586723200,authentication,1
3586723200,authorization,3
3586723200,automated-testing,1
3586723200,automation,9
3586723200,aws,4
3586723200,aws-databases,4
3586723200,azure,9
3586723200,azure-deployment,9
3586723200,azure-mobile-services,8
3586723200,beginner-programming,3
3586723200,behance,1
3586723200,big-data,6
3586723200,blender,1
3586723200,blogging,1
3586723200,bootstrap,6
3586723200,broadcast-motion-graphics,2
3586723200,build-automation,1
3586723200,business-analysis,12
3586723200,business-intelligence,14
3586723200,c#,13
3586723200,c++,5
3586723200,cad-drafting,1
3586723200,cad-rendering,2
3586723200,cad-visualization,2
3586723200,character-animation,1
3586723200,character-design,1
3586723200,character-modeling,3
3586723200,character-rigging,1
3586723200,cloud-computing,15
3586723200,clr,2
3586723200,communication,8
3586723200,compositing,2
3586723200,comptia-linux+,1
3586723200,concept-design,2
3586723200,concurrency,1
3586723200,configuration-management,2
3586723200,continuous-integration,3
3586723200,cplusplus,5
3586723200,cpp,5
3586723200,crm,1
3586723200,cryptography,4
3586723200,css,9
3586723200,customer-service,1
3586723200,data,1
3586723200,data-analysis,20
3586723200,database-administration,2
3586723200,database-design,1
3586723200,database-developer-tools,2
3586723200,data-science,7
3586723200,data-structures,2
3586723200,data-visualization,5
3586723200,data-warehousing,1
3586723200,dependency-injection,2
3586723200,design-and-art,4
3586723200,design-patterns,16
3586723200,desktop-publishing,1
3586723200,developer-tools,2
3586723200,devops,8
3586723200,digital-audio,1
3586723200,digital-forensics,4
3586723200,digital-painting,3
3586723200,disaster-recovery,3
3586723200,distributed-systems,4
3586723200,distributed-systems-patterns,4
3586723200,docker,3
3586723200,domain-driven-design,2
3586723200,drafting-drawings,1
3586723200,ef,2
3586723200,electronics,1
3586723200,enterpriseone,1
3586723200,entity-framework,2
3586723200,entrepreneurship,2
3586723200,environment-lighting,2
3586723200,environment-modeling,1
3586723200,es6,2
3586723200,excel,6
3586723200,express,1
3586723200,functional-programming,5
3586723200,fusion-360,1
3586723200,game-art,1
3586723200,game-design,2
3586723200,game-modeling,2
3586723200,game-programming,2
3586723200,game-texturing,1
3586723200,general-programming,3
3586723200,generic-programming,3
3586723200,generics,3
3586723200,git,6
3586723200,golang,2
3586723200,google-big-query,1
3586723200,google-cloud,1
3586723200,google-compute,1
3586723200,graphic-design,3
3586723200,hadoop,1
3586723200,hard-surface-modeling,1
3586723200,hardware,2
3586723200,houdini,2
3586723200,html,3
3586723200,html5,16
3586723200,http,3
3586723200,ice-cream-sandwich,6
3586723200,illustration,3
3586723200,illustrator,4
3586723200,image-editing,2
3586723200,incident-response,2
3586723200,indesign,2
3586723200,information-security,13
3586723200,interactive-design,2
3586723200,interfaces,1
3586723200,internationalization,1
3586723200,internet-of-things,1
3586723200,ios,5
3586723200,ios7,5
3586723200,ios8,5
3586723200,it-fundamentals,9
3586723200,java,11
3586723200,java-ee,2
3586723200,javascript,21
3586723200,javascript-frameworks,20
3586723200,javascript-libraries,20
3586723200,jenkins,1
3586723200,jira,2
3586723200,jpa,1
3586723200,jquery,6
3586723200,junit,7
3586723200,justmock,7
3586723200,keyshot,1
3586723200,knockout,1
3586723200,leadership,13
3586723200,lean,1
3586723200,lightroom,1
3586723200,linq,1
3586723200,linux,2
3586723200,lync-server,1
3586723200,machine-learning,16
3586723200,malware-analysis,2
3586723200,management,12
3586723200,mapreduce,1
3586723200,mari,1
3586723200,marvelous-designer,1
3586723200,math,1
3586723200,maya,4
3586723200,memory-management,1
3586723200,mental-ray,1
3586723200,microservices,3
3586723200,microsoft-azure,10
3586723200,microsoft-dynamics,1
3586723200,microsoft-office,5
3586723200,microsoft-project,3
3586723200,mobile-design,7
3586723200,mobile-device-management,2
3586723200,monotouch,1
3586723200,motion-graphics,2
3586723200,mvc,6
3586723200,mvc2,6
3586723200,mvc3,6
3586723200,mvc4,6
3586723200,mvc5,6
3586723200,mvc4-ioc,6
3586723200,mvc-html-helpers,6
3586723200,mvc-scaffolding,6
3586723200,mvc-testing,6
3586723200,mysql,1
3586723200,network-infrastructure,2
3586723200,network-security,3
3586723200,nodejs,10
3586723200,nuke,2
3586723200,object-oriented-programming,4
3586723200,office,5
3586723200,office-365,2
3586723200,offshore-development,1
3586723200,operating-systems,3
3586723200,oracle-database,2
3586723200,pair-programming,1
3586723200,penetration-testing,5
3586723200,performance,5
3586723200,performance-monitoring,3
3586723200,performance-optimization,5
3586723200,photography,1
3586723200,photoshop,7
3586723200,php,2
3586723200,powershell,2
3586723200,powershell-v3,2
3586723200,print-design,1
3586723200,problem-solving,3
3586723200,productivity,5
3586723200,professional-development,9
3586723200,project-management,14
3586723200,python,17
3586723200,react.js,9
3586723200,reactive,1
3586723200,refactoring,1
3586723200,renderman,1
3586723200,require-js,2
3586723200,requirements-gathering,7
3586723200,rest,4
3586723200,restful-api,4
3586723200,r-framework,4
3586723200,ruby,2
3586723200,rxjava,1
3586723200,salesforce,1
3586723200,sap,4
3586723200,scalability,1
3586723200,scaling,1
3586723200,scrum,6
3586723200,security,3
3586723200,security-auditing,5
3586723200,security-fundamentals,3
3586723200,selenium,1
3586723200,self-marketing,3
3586723200,server-infrastructure,3
3586723200,sharepoint,7
3586723200,sketch,1
3586723200,sketchup,1
3586723200,social-media,1
3586723200,soft-skills,10
3586723200,software-development-process,2
3586723200,software-engineering,2
3586723200,software-maintenance,2
3586723200,software-practices,5
3586723200,solid,2
3586723200,solid-principles,2
3586723200,spa,1
3586723200,sphero-programming,1
3586723200,sprig,3
3586723200,spring,3
3586723200,spring-mvc,3
3586723200,sql,5
3586723200,sql-server,5
3586723200,ssis,2
3586723200,startup,1
3586723200,storage,6
3586723200,sublime,2
3586723200,swift,1
3586723200,tdd,6
3586723200,technical-debt,2
3586723200,test-driven-development,6
3586723200,testing,2
3586723200,t-sql,1
3586723200,typescript,8
3586723200,typography,2
3586723200,ui,2
3586723200,ui-design,5
3586723200,unit-testing,7
3586723200,unreal-engine,2
3586723200,uvlayout,1
3586723200,uv-mapping,1
3586723200,ux-design,5
3586723200,ux-design2,5
3586723200,validation,1
3586723200,vb,1
3586723200,vb.net,1
3586723200,video-editing,3
3586723200,vim,2
3586723200,virtualization,3
3586723200,visual-basic,1
3586723200,visual-c++,5
3586723200,visual-design,8
